site,date,variable,value
paris_land,2023-05-01,precipitation,3.7
paris_land,2023-05-01,et0,2.48
paris_land,2023-05-02,temperature,12.4
paris_land,2023-05-02,precipitation,0.4
paris_land,2023-05-02,et0,3.1
paris_land,2023-05-03,temperature,13.0
paris_land,2023-05-03,precipitation,0.0
paris_land,2023-05-03,et0,4.07
paris_land,2023-05-04,temperature,16.3
paris_land,2023-05-04,precipitation,1.2
paris_land,2023-05-04,et0,3.89
paris_land,2023-05-05,temperature,14.8
paris_land,2023-05-05,precipitation,4.2
paris_land,2023-05-05,et0,2.64
paris_land,2023-05-06,temperature,15.5
paris_land,2023-05-06,precipitation,4.5
paris_land,2023-05-06,et0,2.43
paris_land,2023-05-07,temperature,15.2
paris_land,2023-05-07,precipitation,18.0
paris_land,2023-05-07,et0,2.11
paris_land,2023-05-08,temperature,14.4
paris_land,2023-05-08,precipitation,0.0
paris_land,2023-05-08,et0,2.32
paris_land,2023-05-09,temperature,13.9
paris_land,2023-05-09,precipitation,17.0
paris_land,2023-05-09,et0,1.12
paris_land,2023-05-10,temperature,12.2
paris_land,2023-05-10,precipitation,6.4
paris_land,2023-05-10,et0,2.15
paris_land,2023-05-11,temperature,12.0
paris_land,2023-05-11,precipitation,6.1
paris_land,2023-05-11,et0,2.82
paris_land,2023-05-12,temperature,11.6
paris_land,2023-05-12,precipitation,1.0
paris_land,2023-05-12,et0,2.19
paris_land,2023-05-13,temperature,14.4
paris_land,2023-05-13,precipitation,12.2
paris_land,2023-05-13,et0,3.64
paris_land,2023-05-14,temperature,13.4
paris_land,2023-05-14,precipitation,0.0
paris_land,2023-05-14,et0,3.56
paris_land,2023-05-15,temperature,11.4
paris_land,2023-05-15,precipitation,4.8
paris_land,2023-05-15,et0,1.74
paris_land,2023-05-16,temperature,10.6
paris_land,2023-05-16,precipitation,0.0
paris_land,2023-05-16,et0,3.28
paris_land,2023-05-17,temperature,11.3
paris_land,2023-05-17,precipitation,0.1
paris_land,2023-05-17,et0,3.28
paris_land,2023-05-18,temperature,11.8
paris_land,2023-05-18,precipitation,0.0
paris_land,2023-05-18,et0,3.69
paris_land,2023-05-19,temperature,13.3
paris_land,2023-05-19,precipitation,0.0
paris_land,2023-05-19,et0,4.24
paris_land,2023-05-20,temperature,15.6
paris_land,2023-05-20,precipitation,0.2
paris_land,2023-05-20,et0,3.98
paris_land,2023-05-21,temperature,16.6
paris_land,2023-05-21,precipitation,0.0
paris_land,2023-05-21,et0,4.19
paris_land,2023-05-22,temperature,16.0
paris_land,2023-05-22,precipitation,0.0
paris_land,2023-05-22,et0,3.68
paris_land,2023-05-23,temperature,14.6
paris_land,2023-05-23,precipitation,0.1
paris_land,2023-05-23,et0,3.32
paris_land,2023-05-24,temperature,13.0
paris_land,2023-05-24,precipitation,0.0
paris_land,2023-05-24,et0,4.37
paris_land,2023-05-25,temperature,15.1
paris_land,2023-05-25,precipitation,0.0
paris_land,2023-05-25,et0,4.67
paris_land,2023-05-26,temperature,15.7
paris_land,2023-05-26,precipitation,0.0
paris_land,2023-05-26,et0,4.76
paris_land,2023-05-27,temperature,17.3
paris_land,2023-05-27,precipitation,0.0
paris_land,2023-05-27,et0,4.98
paris_land,2023-05-28,temperature,18.9
paris_land,2023-05-28,precipitation,0.0
paris_land,2023-05-28,et0,5.7
paris_land,2023-05-29,temperature,18.0
paris_land,2023-05-29,precipitation,0.0
paris_land,2023-05-29,et0,5.48
paris_land,2023-05-30,temperature,16.5
paris_land,2023-05-30,precipitation,0.0
paris_land,2023-05-30,et0,5.6
paris_land,2023-05-31,temperature,18.7
paris_land,2023-05-31,precipitation,0.0
paris_land,2023-05-31,et0,5.95
paris_land,2023-06-01,temperature,20.0
paris_land,2023-06-01,precipitation,0.0
paris_land,2023-06-01,et0,6.01
paris_land,2023-06-02,temperature,15.1
paris_land,2023-06-02,precipitation,0.0
paris_land,2023-06-02,et0,4.99
paris_land,2023-06-03,temperature,17.5
paris_land,2023-06-03,precipitation,0.0
paris_land,2023-06-03,et0,5.71
paris_land,2023-06-04,temperature,19.4
paris_land,2023-06-04,precipitation,0.0
paris_land,2023-06-04,et0,6.62
paris_land,2023-06-05,temperature,19.6
paris_land,2023-06-05,precipitation,0.0
paris_land,2023-06-05,et0,6.46
paris_land,2023-06-06,temperature,19.1
paris_land,2023-06-06,precipitation,0.0
paris_land,2023-06-06,et0,5.51
paris_land,2023-06-07,temperature,20.9
paris_land,2023-06-07,precipitation,0.2
paris_land,2023-06-07,et0,6.02
paris_land,2023-06-08,temperature,21.1
paris_land,2023-06-08,precipitation,0.0
paris_land,2023-06-08,et0,5.86
paris_land,2023-06-09,temperature,23.1
paris_land,2023-06-09,precipitation,0.0
paris_land,2023-06-09,et0,6.16
paris_land,2023-06-10,temperature,22.7
paris_land,2023-06-10,precipitation,0.5
paris_land,2023-06-10,et0,4.55
paris_land,2023-06-11,temperature,21.1
paris_land,2023-06-11,precipitation,25.5
paris_land,2023-06-11,et0,3.3
paris_land,2023-06-12,temperature,21.0
paris_land,2023-06-12,precipitation,1.0
paris_land,2023-06-12,et0,4.52
paris_land,2023-06-13,temperature,22.3
paris_land,2023-06-13,precipitation,0.0
paris_land,2023-06-13,et0,6.18
paris_land,2023-06-14,temperature,21.9
paris_land,2023-06-14,precipitation,0.0
paris_land,2023-06-14,et0,6.18
paris_land,2023-06-15,temperature,21.7
paris_land,2023-06-15,precipitation,0.0
paris_land,2023-06-15,et0,5.79
paris_land,2023-06-16,temperature,22.3
paris_land,2023-06-16,precipitation,0.0
paris_land,2023-06-16,et0,5.91
paris_land,2023-06-17,temperature,23.4
paris_land,2023-06-17,precipitation,0.6
paris_land,2023-06-17,et0,5.19
paris_land,2023-06-18,temperature,23.2
paris_land,2023-06-18,precipitation,2.8
paris_land,2023-06-18,et0,4.6
paris_land,2023-06-19,temperature,20.2
paris_land,2023-06-19,precipitation,1.0
paris_land,2023-06-19,et0,3.2
paris_land,2023-06-20,temperature,21.3
paris_land,2023-06-20,precipitation,1.7
paris_land,2023-06-20,et0,3.73
paris_land,2023-06-21,temperature,21.4
paris_land,2023-06-21,precipitation,3.8
paris_land,2023-06-21,et0,4.55
paris_land,2023-06-22,temperature,19.6
paris_land,2023-06-22,precipitation,19.4
paris_land,2023-06-22,et0,2.78
paris_land,2023-06-23,temperature,20.4
paris_land,2023-06-23,precipitation,0.2
paris_land,2023-06-23,et0,5.16
paris_land,2023-06-24,temperature,21.7
paris_land,2023-06-24,precipitation,0.0
paris_land,2023-06-24,et0,5.62
paris_land,2023-06-25,temperature,24.1
paris_land,2023-06-25,precipitation,0.0
paris_land,2023-06-25,et0,6.44
paris_land,2023-06-26,temperature,19.6
paris_land,2023-06-26,precipitation,0.0
paris_land,2023-06-26,et0,5.18
paris_land,2023-06-27,temperature,19.3
paris_land,2023-06-27,precipitation,0.0
paris_land,2023-06-27,et0,4.72
paris_land,2023-06-28,temperature,20.5
paris_land,2023-06-28,precipitation,0.8
paris_land,2023-06-28,et0,3.62
paris_land,2023-06-29,temperature,21.4
paris_land,2023-06-29,precipitation,0.8
paris_land,2023-06-29,et0,4.26
paris_land,2023-06-30,temperature,19.6
paris_land,2023-06-30,precipitation,0.4
paris_land,2023-06-30,et0,5.17
paris_land,2023-07-01,temperature,19.6
paris_land,2023-07-01,precipitation,2.6
paris_land,2023-07-01,et0,3.8
paris_land,2023-07-02,temperature,18.9
paris_land,2023-07-02,precipitation,0.0
paris_land,2023-07-02,et0,5.17
paris_land,2023-07-03,temperature,19.4
paris_land,2023-07-03,precipitation,0.8
paris_land,2023-07-03,et0,4.84
paris_land,2023-07-04,temperature,17.8
paris_land,2023-07-04,precipitation,4.0
paris_land,2023-07-04,et0,3.32
paris_land,2023-07-05,temperature,17.0
paris_land,2023-07-05,precipitation,0.8
paris_land,2023-07-05,et0,4.38
paris_land,2023-07-06,temperature,18.9
paris_land,2023-07-06,precipitation,0.1
paris_land,2023-07-06,et0,4.61
paris_land,2023-07-07,temperature,22.8
paris_land,2023-07-07,precipitation,0.0
paris_land,2023-07-07,et0,6.0
paris_land,2023-07-08,temperature,26.2
paris_land,2023-07-08,precipitation,0.4
paris_land,2023-07-08,et0,6.45
paris_land,2023-07-09,temperature,23.3
paris_land,2023-07-09,precipitation,7.9
paris_land,2023-07-09,et0,4.15
paris_land,2023-07-10,temperature,23.0
paris_land,2023-07-10,precipitation,0.0
paris_land,2023-07-10,et0,6.04
paris_land,2023-07-11,temperature,24.6
paris_land,2023-07-11,precipitation,0.1
paris_land,2023-07-11,et0,6.42
paris_land,2023-07-12,temperature,21.0
paris_land,2023-07-12,precipitation,3.6
paris_land,2023-07-12,et0,5.29
paris_land,2023-07-13,temperature,20.1
paris_land,2023-07-13,precipitation,0.2
paris_land,2023-07-13,et0,4.41
paris_land,2023-07-14,temperature,22.7
paris_land,2023-07-14,precipitation,0.4
paris_land,2023-07-14,et0,6.85
paris_land,2023-07-15,temperature,22.8
paris_land,2023-07-15,precipitation,1.5
paris_land,2023-07-15,et0,5.09
paris_land,2023-07-16,temperature,20.2
paris_land,2023-07-16,precipitation,0.0
paris_land,2023-07-16,et0,5.97
paris_land,2023-07-17,temperature,19.7
paris_land,2023-07-17,precipitation,0.0
paris_land,2023-07-17,et0,4.97
paris_land,2023-07-18,temperature,21.5
paris_land,2023-07-18,precipitation,0.0
paris_land,2023-07-18,et0,5.38
paris_land,2023-07-19,temperature,20.7
paris_land,2023-07-19,precipitation,0.0
paris_land,2023-07-19,et0,5.1
paris_land,2023-07-20,temperature,19.8
paris_land,2023-07-20,precipitation,0.0
paris_land,2023-07-20,et0,4.13
paris_land,2023-07-21,temperature,19.2
paris_land,2023-07-21,precipitation,2.0
paris_land,2023-07-21,et0,4.87
paris_land,2023-07-22,temperature,19.6
paris_land,2023-07-22,precipitation,0.0
paris_land,2023-07-22,et0,5.11
paris_land,2023-07-23,temperature,19.8
paris_land,2023-07-23,precipitation,6.8
paris_land,2023-07-23,et0,3.4
paris_land,2023-07-24,temperature,19.3
paris_land,2023-07-24,precipitation,14.1
paris_land,2023-07-24,et0,3.84
paris_land,2023-07-25,temperature,16.8
paris_land,2023-07-25,precipitation,15.6
paris_land,2023-07-25,et0,3.04
paris_land,2023-07-26,temperature,17.5
paris_land,2023-07-26,precipitation,0.2
paris_land,2023-07-26,et0,4.14
paris_land,2023-07-27,temperature,19.2
paris_land,2023-07-27,precipitation,17.1
paris_land,2023-07-27,et0,2.33
paris_land,2023-07-28,temperature,20.0
paris_land,2023-07-28,precipitation,7.9
paris_land,2023-07-28,et0,2.21
paris_land,2023-07-29,temperature,19.7
paris_land,2023-07-29,precipitation,5.9
paris_land,2023-07-29,et0,2.8
paris_land,2023-07-30,temperature,18.6
paris_land,2023-07-30,precipitation,0.1
paris_land,2023-07-30,et0,3.8
paris_land,2023-07-31,temperature,19.1
paris_land,2023-07-31,precipitation,8.0
paris_land,2023-07-31,et0,2.8
paris_land,2023-08-01,temperature,18.5
paris_land,2023-08-01,precipitation,2.4
paris_land,2023-08-01,et0,3.54
paris_land,2023-08-02,temperature,19.4
paris_land,2023-08-02,precipitation,23.4
paris_land,2023-08-02,et0,3.73
paris_land,2023-08-03,temperature,16.9
paris_land,2023-08-03,precipitation,5.5
paris_land,2023-08-03,et0,2.16
paris_land,2023-08-04,temperature,17.1
paris_land,2023-08-04,precipitation,3.4
paris_land,2023-08-04,et0,3.23
paris_land,2023-08-05,temperature,15.8
paris_land,2023-08-05,precipitation,6.4
paris_land,2023-08-05,et0,2.37
paris_land,2023-08-06,temperature,15.9
paris_land,2023-08-06,precipitation,1.6
paris_land,2023-08-06,et0,3.83
paris_land,2023-08-07,temperature,16.5
paris_land,2023-08-07,precipitation,0.3
paris_land,2023-08-07,et0,3.76
paris_land,2023-08-08,temperature,18.4
paris_land,2023-08-08,precipitation,0.6
paris_land,2023-08-08,et0,3.27
paris_land,2023-08-09,temperature,19.2
paris_land,2023-08-09,precipitation,0.0
paris_land,2023-08-09,et0,2.65
paris_land,2023-08-10,temperature,20.0
paris_land,2023-08-10,precipitation,0.0
paris_land,2023-08-10,et0,3.76
paris_land,2023-08-11,temperature,21.5
paris_land,2023-08-11,precipitation,3.3
paris_land,2023-08-11,et0,3.71
paris_land,2023-08-12,temperature,21.2
paris_land,2023-08-12,precipitation,4.5
paris_land,2023-08-12,et0,3.52
paris_land,2023-08-13,temperature,19.3
paris_land,2023-08-13,precipitation,0.0
paris_land,2023-08-13,et0,3.44
paris_land,2023-08-14,temperature,20.3
paris_land,2023-08-14,precipitation,2.1
paris_land,2023-08-14,et0,3.64
paris_land,2023-08-15,temperature,20.2
paris_land,2023-08-15,precipitation,0.7
paris_land,2023-08-15,et0,3.45
paris_land,2023-08-16,temperature,20.5
paris_land,2023-08-16,precipitation,0.1
paris_land,2023-08-16,et0,3.97
paris_land,2023-08-17,temperature,21.9
paris_land,2023-08-17,precipitation,0.8
paris_land,2023-08-17,et0,4.26
paris_land,2023-08-18,temperature,23.6
paris_land,2023-08-18,precipitation,0.3
paris_land,2023-08-18,et0,3.51
paris_land,2023-08-19,temperature,23.6
paris_land,2023-08-19,precipitation,7.0
paris_land,2023-08-19,et0,3.13
paris_land,2023-08-20,temperature,22.9
paris_land,2023-08-20,precipitation,0.4
paris_land,2023-08-20,et0,4.33
paris_land,2023-08-21,temperature,21.5
paris_land,2023-08-21,precipitation,0.0
paris_land,2023-08-21,et0,4.37
paris_land,2023-08-22,temperature,22.8
paris_land,2023-08-22,precipitation,0.0
paris_land,2023-08-22,et0,4.32
paris_land,2023-08-23,temperature,24.0
paris_land,2023-08-23,precipitation,0.0
paris_land,2023-08-23,et0,4.56
paris_land,2023-08-24,temperature,22.5
paris_land,2023-08-24,precipitation,18.1
paris_land,2023-08-24,et0,1.68
paris_land,2023-08-25,temperature,20.2
paris_land,2023-08-25,precipitation,23.2
paris_land,2023-08-25,et0,1.98
paris_land,2023-08-26,temperature,17.4
paris_land,2023-08-26,precipitation,0.8
paris_land,2023-08-26,et0,3.21
paris_land,2023-08-27,temperature,16.1
paris_land,2023-08-27,precipitation,1.1
paris_land,2023-08-27,et0,3.25
paris_land,2023-08-28,temperature,16.3
paris_land,2023-08-28,precipitation,1.7
paris_land,2023-08-28,et0,2.54
paris_land,2023-08-29,temperature,15.9
paris_land,2023-08-29,precipitation,1.0
paris_land,2023-08-29,et0,2.94
paris_land,2023-08-30,temperature,16.2
paris_land,2023-08-30,precipitation,2.6
paris_land,2023-08-30,et0,2.93
paris_land,2023-08-31,temperature,15.5
paris_land,2023-08-31,precipitation,16.2
paris_land,2023-08-31,et0,1.21
paris_land,2023-09-01,temperature,19.0
paris_land,2023-09-01,precipitation,3.2
paris_land,2023-09-01,et0,2.41
paris_land,2023-09-02,temperature,21.1
paris_land,2023-09-02,precipitation,1.6
paris_land,2023-09-02,et0,3.69
paris_land,2023-09-03,temperature,22.9
paris_land,2023-09-03,precipitation,0.0
paris_land,2023-09-03,et0,4.2
paris_land,2023-09-04,temperature,22.6
paris_land,2023-09-04,precipitation,0.0
paris_land,2023-09-04,et0,4.43
paris_land,2023-09-05,temperature,24.6
paris_land,2023-09-05,precipitation,0.0
paris_land,2023-09-05,et0,4.36
paris_land,2023-09-06,temperature,24.4
paris_land,2023-09-06,precipitation,0.0
paris_land,2023-09-06,et0,4.27
paris_land,2023-09-07,temperature,22.7
paris_land,2023-09-07,precipitation,0.0
paris_land,2023-09-07,et0,3.97
paris_land,2023-09-08,temperature,25.5
paris_land,2023-09-08,precipitation,0.0
paris_land,2023-09-08,et0,4.44
paris_land,2023-09-09,temperature,25.8
paris_land,2023-09-09,precipitation,0.0
paris_land,2023-09-09,et0,4.7
paris_land,2023-09-10,temperature,26.3
paris_land,2023-09-10,precipitation,0.0
paris_land,2023-09-10,et0,5.06
paris_land,2023-09-11,temperature,22.4
paris_land,2023-09-11,precipitation,0.9
paris_land,2023-09-11,et0,2.94
paris_land,2023-09-12,temperature,18.7
paris_land,2023-09-12,precipitation,20.8
paris_land,2023-09-12,et0,1.03
paris_land,2023-09-13,temperature,18.6
paris_land,2023-09-13,precipitation,1.2
paris_land,2023-09-13,et0,2.44
paris_land,2023-09-14,temperature,18.6
paris_land,2023-09-14,precipitation,0.1
paris_land,2023-09-14,et0,2.73
paris_land,2023-09-15,temperature,19.1
paris_land,2023-09-15,precipitation,0.0
paris_land,2023-09-15,et0,3.25
paris_land,2023-09-16,temperature,19.1
paris_land,2023-09-16,precipitation,0.0
paris_land,2023-09-16,et0,2.4
paris_land,2023-09-17,temperature,19.9
paris_land,2023-09-17,precipitation,6.2
paris_land,2023-09-17,et0,2.0
paris_land,2023-09-18,temperature,18.8
paris_land,2023-09-18,precipitation,10.1
paris_land,2023-09-18,et0,2.49
paris_land,2023-09-19,temperature,16.9
paris_land,2023-09-19,precipitation,0.0
paris_land,2023-09-19,et0,2.56
paris_land,2023-09-20,temperature,19.8
paris_land,2023-09-20,precipitation,0.0
paris_land,2023-09-20,et0,3.27
paris_land,2023-09-21,temperature,17.1
paris_land,2023-09-21,precipitation,18.1
paris_land,2023-09-21,et0,1.42
paris_land,2023-09-22,temperature,13.2
paris_land,2023-09-22,precipitation,8.3
paris_land,2023-09-22,et0,1.72
paris_land,2023-09-23,temperature,13.3
paris_land,2023-09-23,precipitation,0.2
paris_land,2023-09-23,et0,2.18
paris_land,2023-09-24,temperature,13.5
paris_land,2023-09-24,precipitation,0.0
paris_land,2023-09-24,et0,2.73
paris_land,2023-09-25,temperature,15.9
paris_land,2023-09-25,precipitation,0.0
paris_land,2023-09-25,et0,2.46
paris_land,2023-09-26,temperature,17.5
paris_land,2023-09-26,precipitation,0.0
paris_land,2023-09-26,et0,2.1
paris_land,2023-09-27,temperature,18.6
paris_land,2023-09-27,precipitation,0.0
paris_land,2023-09-27,et0,2.54
paris_land,2023-09-28,temperature,18.8
paris_land,2023-09-28,precipitation,0.0
paris_land,2023-09-28,et0,2.65
paris_land,2023-09-29,temperature,18.7
paris_land,2023-09-29,precipitation,0.1
paris_land,2023-09-29,et0,2.52
paris_land,2023-09-30,temperature,15.1
paris_land,2023-09-30,precipitation,0.0
paris_land,2023-09-30,et0,2.1
paris_land,2023-10-01,temperature,17.8
paris_land,2023-10-01,precipitation,0.0
paris_land,2023-10-01,et0,2.7
paris_land,2023-10-02,temperature,19.3
paris_land,2023-10-02,precipitation,0.0
paris_land,2023-10-02,et0,2.92
paris_land,2023-10-03,temperature,18.0
paris_land,2023-10-03,precipitation,6.6
paris_land,2023-10-03,et0,2.34
paris_land,2023-10-04,temperature,13.7
paris_land,2023-10-04,precipitation,0.0
paris_land,2023-10-04,et0,1.86
paris_land,2023-10-05,temperature,13.6
paris_land,2023-10-05,precipitation,0.0
paris_land,2023-10-05,et0,1.95
paris_land,2023-10-06,temperature,13.9
paris_land,2023-10-06,precipitation,0.0
paris_land,2023-10-06,et0,2.25
paris_land,2023-10-07,temperature,15.7
paris_land,2023-10-07,precipitation,0.0
paris_land,2023-10-07,et0,2.35
paris_land,2023-10-08,temperature,17.3
paris_land,2023-10-08,precipitation,0.0
paris_land,2023-10-08,et0,2.52
paris_land,2023-10-09,temperature,16.7
paris_land,2023-10-09,precipitation,0.0
paris_land,2023-10-09,et0,2.22
paris_land,2023-10-10,temperature,17.8
paris_land,2023-10-10,precipitation,0.0
paris_land,2023-10-10,et0,2.93
paris_land,2023-10-11,temperature,18.5
paris_land,2023-10-11,precipitation,0.0
paris_land,2023-10-11,et0,3.15
paris_land,2023-10-12,temperature,19.0
paris_land,2023-10-12,precipitation,5.0
paris_land,2023-10-12,et0,1.89
paris_land,2023-10-13,temperature,20.6
paris_land,2023-10-13,precipitation,0.0
paris_land,2023-10-13,et0,3.26
paris_land,2023-10-14,temperature,13.8
paris_land,2023-10-14,precipitation,1.1
paris_land,2023-10-14,et0,1.74
paris_land,2023-10-15,temperature,10.1
paris_land,2023-10-15,precipitation,0.1
paris_land,2023-10-15,et0,1.8
paris_land,2023-10-16,temperature,8.2
paris_land,2023-10-16,precipitation,0.0
paris_land,2023-10-16,et0,1.82
paris_land,2023-10-17,temperature,10.5
paris_land,2023-10-17,precipitation,0.0
paris_land,2023-10-17,et0,1.68
paris_land,2023-10-18,temperature,15.2
paris_land,2023-10-18,precipitation,7.8
paris_land,2023-10-18,et0,0.93
paris_land,2023-10-19,temperature,16.9
paris_land,2023-10-19,precipitation,5.8
paris_land,2023-10-19,et0,1.55
paris_land,2023-10-20,temperature,14.8
paris_land,2023-10-20,precipitation,12.4
paris_land,2023-10-20,et0,1.01
paris_land,2023-10-21,temperature,12.9
paris_land,2023-10-21,precipitation,7.0
paris_land,2023-10-21,et0,1.47
paris_land,2023-10-22,temperature,12.7
paris_land,2023-10-22,precipitation,2.7
paris_land,2023-10-22,et0,1.55
paris_land,2023-10-23,temperature,10.1
paris_land,2023-10-23,precipitation,5.7
paris_land,2023-10-23,et0,0.48
paris_land,2023-10-24,temperature,12.5
paris_land,2023-10-24,precipitation,2.1
paris_land,2023-10-24,et0,1.36
paris_land,2023-10-25,temperature,12.8
paris_land,2023-10-25,precipitation,12.6
